"";"sexe";"preusuel";"annais";"dpt";"nombre"
"8850";1;"_PRENOMS_RARES";"2000";"45";98
"8949";1;"_PRENOMS_RARES";"2001";"45";111
"9047";1;"_PRENOMS_RARES";"2002";"45";121
"9146";1;"_PRENOMS_RARES";"2003";"45";137
"9244";1;"_PRENOMS_RARES";"2004";"45";168
"9343";1;"_PRENOMS_RARES";"2005";"45";178
"9442";1;"_PRENOMS_RARES";"2006";"45";178
"9541";1;"_PRENOMS_RARES";"2007";"45";179
"9640";1;"_PRENOMS_RARES";"2008";"45";176
"9738";1;"_PRENOMS_RARES";"2009";"45";163
"9837";1;"_PRENOMS_RARES";"2010";"45";207
"9936";1;"_PRENOMS_RARES";"2011";"45";201
"10035";1;"_PRENOMS_RARES";"2012";"45";246
"10134";1;"_PRENOMS_RARES";"2013";"45";233
"10233";1;"_PRENOMS_RARES";"2014";"45";210
"10332";1;"_PRENOMS_RARES";"2015";"45";204
"10431";1;"_PRENOMS_RARES";"2016";"45";232
"10530";1;"_PRENOMS_RARES";"2017";"45";262
"10629";1;"_PRENOMS_RARES";"2018";"45";255
"10728";1;"_PRENOMS_RARES";"2019";"45";271
"10827";1;"_PRENOMS_RARES";"2020";"45";264
"11042";1;"AARON";"2005";"45";4
"11095";1;"AARON";"2006";"45";4
"11165";1;"AARON";"2007";"45";7
"11247";1;"AARON";"2008";"45";19
"11333";1;"AARON";"2009";"45";13
"11418";1;"AARON";"2010";"45";22
"11502";1;"AARON";"2011";"45";24
"11592";1;"AARON";"2012";"45";17
"11682";1;"AARON";"2013";"45";17
"11773";1;"AARON";"2014";"45";14
"11866";1;"AARON";"2015";"45";25
"11960";1;"AARON";"2016";"45";22
"12053";1;"AARON";"2017";"45";27
"12146";1;"AARON";"2018";"45";22
"12240";1;"AARON";"2019";"45";24
"12336";1;"AARON";"2020";"45";26
"13061";1;"ABDALLAH";"2013";"45";3
"13087";1;"ABDALLAH";"2014";"45";7
"13109";1;"ABDALLAH";"2015";"45";5
"13139";1;"ABDALLAH";"2016";"45";4
"13165";1;"ABDALLAH";"2017";"45";4
"13188";1;"ABDALLAH";"2018";"45";6
"13213";1;"ABDALLAH";"2019";"45";4
"13234";1;"ABDALLAH";"2020";"45";5
"16287";1;"ABDELLAH";"2012";"45";3
"16316";1;"ABDELLAH";"2015";"45";3
"16330";1;"ABDELLAH";"2017";"45";3
"16738";1;"ABDERAHMAN";"2014";"45";3
"17329";1;"ABDOU";"2017";"45";3
"17456";1;"ABDOUL";"2009";"45";4
"17783";1;"ABDOULAYE";"2011";"45";3
"17804";1;"ABDOULAYE";"2013";"45";3
"17823";1;"ABDOULAYE";"2015";"45";4
"17846";1;"ABDOULAYE";"2017";"45";3
"17860";1;"ABDOULAYE";"2018";"45";4
"17875";1;"ABDOULAYE";"2019";"45";3
"17887";1;"ABDOULAYE";"2020";"45";4
"17933";1;"ABDOULLAH";"2014";"45";4
"17946";1;"ABDOULLAH";"2016";"45";3
"18116";1;"ABDULLAH";"2008";"45";3
"20450";1;"ABEL";"2001";"45";3
"20480";1;"ABEL";"2003";"45";3
"20512";1;"ABEL";"2005";"45";3
"20563";1;"ABEL";"2007";"45";3
"20667";1;"ABEL";"2010";"45";3
"20750";1;"ABEL";"2012";"45";5
"20797";1;"ABEL";"2013";"45";7
"20850";1;"ABEL";"2014";"45";7
"20903";1;"ABEL";"2015";"45";4
"20957";1;"ABEL";"2016";"45";5
"21017";1;"ABEL";"2017";"45";6
"21075";1;"ABEL";"2018";"45";5
"21131";1;"ABEL";"2019";"45";9
"21191";1;"ABEL";"2020";"45";4
"21320";1;"ABOU";"2014";"45";3
"22934";1;"ACHILLE";"2008";"45";3
"22970";1;"ACHILLE";"2009";"45";4
"23011";1;"ACHILLE";"2010";"45";4
"23058";1;"ACHILLE";"2011";"45";5
"23266";1;"ACHILLE";"2016";"45";3
"23306";1;"ACHILLE";"2017";"45";6
"23356";1;"ACHILLE";"2018";"45";6
"23403";1;"ACHILLE";"2019";"45";7
"23451";1;"ACHILLE";"2020";"45";3
"24341";1;"ADAM";"2000";"45";8
"24402";1;"ADAM";"2001";"45";6
"24463";1;"ADAM";"2002";"45";14
"24536";1;"ADAM";"2003";"45";7
"24611";1;"ADAM";"2004";"45";20
"24686";1;"ADAM";"2005";"45";22
"24768";1;"ADAM";"2006";"45";25
"24855";1;"ADAM";"2007";"45";28
"24943";1;"ADAM";"2008";"45";36
"25033";1;"ADAM";"2009";"45";30
"25122";1;"ADAM";"2010";"45";44
"25214";1;"ADAM";"2011";"45";32
"25305";1;"ADAM";"2012";"45";36
"25396";1;"ADAM";"2013";"45";42
"25489";1;"ADAM";"2014";"45";43
"25581";1;"ADAM";"2015";"45";54
"25677";1;"ADAM";"2016";"45";34
"25767";1;"ADAM";"2017";"45";40
"25856";1;"ADAM";"2018";"45";33
"25949";1;"ADAM";"2019";"45";33
"26043";1;"ADAM";"2020";"45";37
"26444";1;"ADAME";"2009";"45";3
"26477";1;"ADAME";"2011";"45";4
"26506";1;"ADAME";"2013";"45";3
"27134";1;"ADEL";"2001";"45";5
"27187";1;"ADEL";"2003";"45";3
"27241";1;"ADEL";"2005";"45";3
"27267";1;"ADEL";"2006";"45";5
"27433";1;"ADEL";"2013";"45";3
"27548";1;"ADEL";"2017";"45";3
"27858";1;"ADEM";"2002";"45";3
"27896";1;"ADEM";"2004";"45";4
"27921";1;"ADEM";"2005";"45";7
"27979";1;"ADEM";"2007";"45";5
"28013";1;"ADEM";"2008";"45";5
"28052";1;"ADEM";"2009";"45";5
"28092";1;"ADEM";"2010";"45";9
"28129";1;"ADEM";"2011";"45";8
"28175";1;"ADEM";"2012";"45";6
"28220";1;"ADEM";"2013";"45";12
"28268";1;"ADEM";"2014";"45";14
"28316";1;"ADEM";"2015";"45";5
"28370";1;"ADEM";"2016";"45";5
"28417";1;"ADEM";"2017";"45";10
"28473";1;"ADEM";"2018";"45";12
"28526";1;"ADEM";"2019";"45";9
"28581";1;"ADEM";"2020";"45";8
"29180";1;"ADIL";"2005";"45";5
"29224";1;"ADIL";"2008";"45";3
"29281";1;"ADIL";"2011";"45";3
"29335";1;"ADIL";"2014";"45";5
"31625";1;"ADRIAN";"2000";"45";3
"31746";1;"ADRIAN";"2007";"45";3
"31948";1;"ADRIAN";"2018";"45";3
"32113";1;"ADRIANO";"2007";"45";4
"37878";1;"ADRIEN";"2000";"45";33
"37976";1;"ADRIEN";"2001";"45";36
"38074";1;"ADRIEN";"2002";"45";21
"38170";1;"ADRIEN";"2003";"45";22
"38267";1;"ADRIEN";"2004";"45";29
"38363";1;"ADRIEN";"2005";"45";27
"38456";1;"ADRIEN";"2006";"45";11
"38547";1;"ADRIEN";"2007";"45";17
"38642";1;"ADRIEN";"2008";"45";13
"38732";1;"ADRIEN";"2009";"45";14
"38821";1;"ADRIEN";"2010";"45";13
"38906";1;"ADRIEN";"2011";"45";7
"38993";1;"ADRIEN";"2012";"45";9
"39075";1;"ADRIEN";"2013";"45";9
"39157";1;"ADRIEN";"2014";"45";5
"39236";1;"ADRIEN";"2015";"45";6
"39310";1;"ADRIEN";"2016";"45";9
"39384";1;"ADRIEN";"2017";"45";8
"39455";1;"ADRIEN";"2018";"45";3
"39523";1;"ADRIEN";"2019";"45";4
